4.800243983386650037e-01,4.423779478652835606e-01,4.567493707281082838e-01,4.041100362475165686e-01,4.838691277203182040e-01
4.734985690186784835e-01,4.310306359933429587e-01,4.513536741820813880e-01,3.949419871769842549e-01,4.685562973415509647e-01
4.784945520269849317e-01,4.454585676694683416e-01,4.583436273395314897e-01,4.066668614762333211e-01,4.801300555843762696e-01
4.840488015877515982e-01,4.483869609732542560e-01,4.614242149021804407e-01,4.028779106560788636e-01,4.840057435383986473e-01
4.840313748417598982e-01,4.450076941562900457e-01,4.619484513122309455e-01,4.021554509982253056e-01,4.833198554130817559e-01
4.810781714294268818e-01,4.433143194948631627e-01,4.579820096746601288e-01,4.021533179447653317e-01,4.812634740097596620e-01
4.765750590752826366e-01,4.404080941014653083e-01,4.544147388504646834e-01,4.039393152089097994e-01,4.751453329202386389e-01
4.862690356731153019e-01,4.523966724858394794e-01,4.701129133814235805e-01,4.039400648853058162e-01,4.864584239482554473e-01
4.752246835882428244e-01,4.447512476912075519e-01,4.545358405900288834e-01,3.988167456965994728e-01,4.764640518123545165e-01
4.753391095486254603e-01,4.438234790541949470e-01,4.543382332774956733e-01,4.027897150870397569e-01,4.821753401627608682e-01
4.443338894872042033e-01,4.183234643210296810e-01,4.215831153655555941e-01,3.751895675262529317e-01,4.280526026165208386e-01
4.517082436405769896e-01,4.314281283627456887e-01,4.302446362401347590e-01,4.040807000669588978e-01,4.517793924904657255e-01
4.386772715024137015e-01,4.191764582172776699e-01,4.157902577190850657e-01,3.947409024291416157e-01,4.326997396742943702e-01
4.460811907879189131e-01,4.233968011404953824e-01,4.246373288646581590e-01,3.792325027838289730e-01,4.352157211967922490e-01
4.468542336205624799e-01,4.242271378692145101e-01,4.259437006194777275e-01,3.873990825773646618e-01,4.416328381554877058e-01
4.453439643179954444e-01,4.179042306866275758e-01,4.196286821707549408e-01,4.135826582470287782e-01,4.523007532274787024e-01
4.362385683342885345e-01,4.178988719849656697e-01,4.119278391826274310e-01,3.921895267837751109e-01,4.286592381414917052e-01
4.456571866110625169e-01,4.230836858047961613e-01,4.215077188642409323e-01,3.871630713338468088e-01,4.366968386988159812e-01
4.441295671155057745e-01,4.200554107841483753e-01,4.212206104513719906e-01,3.842611479834840971e-01,4.368153545073564792e-01
4.631777631934305139e-01,4.156647623324509211e-01,4.359180868836843858e-01,4.010767631532625721e-01,4.749934713314377666e-01
4.508807936108089609e-01,4.327647628506715582e-01,4.304357810926107142e-01,3.968143447741573904e-01,4.460748408835234491e-01
4.657420038000533724e-01,4.404543590694864341e-01,4.448143939535663116e-01,4.054217053834323070e-01,4.669246694785413321e-01
4.531353450662410909e-01,4.301177271424536097e-01,4.285701488490476496e-01,3.941993153929807536e-01,4.474036748642511996e-01
4.160480236098023088e-01,4.038580905062291726e-01,3.936923353669746772e-01,3.781270641770061447e-01,4.062864506747791427e-01
4.621975865004974704e-01,4.417165302266894966e-01,4.376499501166802863e-01,4.136231713262388254e-01,4.617166162687162956e-01
4.475163383287693586e-01,4.256044624883997263e-01,4.252965371715064502e-01,3.823298996180953813e-01,4.403837261215761134e-01
4.831701786136957111e-01,4.493660835379795770e-01,4.613155786431623606e-01,4.113678329481728624e-01,4.810905340973467559e-01
4.680643025828171711e-01,4.424886806355303737e-01,4.467478714874486001e-01,3.974899363956800324e-01,4.681151468470041710e-01
4.513784030076288811e-01,4.348224380351177198e-01,4.314206460683677746e-01,4.030689402495849505e-01,4.427090953175336074e-01
4.719987084481348516e-01,4.445633173004825411e-01,4.496137404161640316e-01,4.157546593627929332e-01,4.764184231732280228e-01
4.552592775881707521e-01,4.320796881027363923e-01,4.342292475762030146e-01,4.008745156806590160e-01,4.549571761740053844e-01
4.721816817271472511e-01,4.482566978600438512e-01,4.465454959655663636e-01,4.130225553600722632e-01,4.711642862581044144e-01
4.379480985127919834e-01,4.162349001512081759e-01,4.144240815101785103e-01,3.872959722537735461e-01,4.287552506739654157e-01
4.637383901104545347e-01,4.408144430700159933e-01,4.421206796783407889e-01,4.141574634761743812e-01,4.666609416797307675e-01
4.410628362248300571e-01,4.184874024554237626e-01,4.159610022015539643e-01,3.717915971277656051e-01,4.207412665870733925e-01
4.168227704283407609e-01,3.720101093769117018e-01,3.861668165604595360e-01,3.711977599871641442e-01,4.057340943984840687e-01
4.485228653432585255e-01,4.262835577544430432e-01,4.282272356433962091e-01,3.822366344271961869e-01,4.348892830641573615e-01
4.446689555183571119e-01,4.270845197902582435e-01,4.227942171991915798e-01,3.963652213837904337e-01,4.402140193385802869e-01
4.544484671596109582e-01,4.304812961930513104e-01,4.319214518433971417e-01,3.930675411638787087e-01,4.499562351411856564e-01
4.476220746037933296e-01,4.236073884830654501e-01,4.280971324727607108e-01,3.781638518333244603e-01,4.339302216608718621e-01
4.611915629811904616e-01,4.383586291196023277e-01,4.374301131870504955e-01,4.074658657790449223e-01,4.623449821352553779e-01
4.587908192051207146e-01,4.338959482382218069e-01,4.359859680351030886e-01,3.948585202193331534e-01,4.602630943591641821e-01
4.587549295315478948e-01,4.358115138207868111e-01,4.385823603358048328e-01,3.901932868754444117e-01,4.510229956568860277e-01
4.577464336577242721e-01,4.341901880061592167e-01,4.370487616885907478e-01,3.962672890794816105e-01,4.542251011699797170e-01
4.644225402737856556e-01,4.408742511350479676e-01,4.402843192775541814e-01,4.048572667877924913e-01,4.675989493698464172e-01
4.354740427659928304e-01,4.172021975634911395e-01,4.130848273212373578e-01,3.912253457126304013e-01,4.257884699120363936e-01
4.478802586045590450e-01,4.244155375936867203e-01,4.238559384244601769e-01,3.869556175072921822e-01,4.410592769780541933e-01
4.602920305483443886e-01,4.366183902328765187e-01,4.401980476890769434e-01,3.985651196158642717e-01,4.572803724996082342e-01
