4.230920131541365259e-01,3.467276355405558563e-01,4.123284766465885598e-01,5.127005172386852605e-01,4.092240978768785786e-01
2.399321064662107705e-01,3.880317169286929269e-01,2.030069396952977334e-01,7.414451551858020073e-01,4.140628740853714573e-01
4.392110952884161756e-01,3.987795297258123761e-01,4.613200176519811069e-01,3.968886826834758796e-01,4.385010217700100466e-01
4.618294637230714317e-01,3.837282866035807705e-01,4.666311739720155893e-01,4.794352546675059723e-01,3.426675276511530477e-01
4.252099786612719146e-01,3.877347779544904061e-01,4.455635941853713922e-01,5.099370344484791540e-01,3.586381635491024400e-01
4.311348296639891386e-01,4.004812187498252296e-01,4.041725837124589549e-01,4.930690721463975579e-01,3.894894077040185754e-01
3.326230106471730341e-01,4.068107466758573154e-01,3.124474297069529949e-01,5.334152740186514086e-01,4.793828076446934872e-01
3.698167239257091898e-01,4.849604311351932706e-01,4.267087741572910264e-01,5.043153685898601468e-01,3.769178575179350510e-01
4.916861184836227583e-01,4.215608078636682854e-01,5.410276544654789577e-01,3.743755152122589247e-01,2.597482134050158598e-01
5.995982647913188357e-01,3.309426766862816338e-01,6.577074256911424888e-01,3.432401212230599685e-01,2.078282454546775959e-01
5.333466523283858507e-01,4.514808344069506929e-01,5.935556472934281347e-01,2.082061023159563484e-01,-4.902680487596922099e-02
6.002735675335303389e-01,3.868464259868091837e-01,5.745000973637385266e-01,1.023350650409852597e-01,2.588552771875618497e-01
5.747808231634755627e-01,3.991844768651607867e-01,6.076120108616366311e-01,4.842302555562341682e-02,1.546693526011891362e-01
5.537022888816891530e-01,4.215801059905399106e-01,6.939504351835138474e-01,2.007058212609690584e-01,-7.043005032464613735e-02
6.053439664391744301e-01,3.837235990206709357e-01,6.526937631314284616e-01,1.753548949384673150e-01,2.930048079952511306e-02
5.313395926295928495e-01,2.011189877138532534e-01,2.879205200411530385e-01,2.299984599377108696e-01,6.392282370673090242e-01
6.271493300955454098e-01,3.572534679365854116e-01,6.661762369497834513e-01,4.227876047359643841e-02,7.224348188860806042e-02
6.165360964342231354e-01,3.699051533555874349e-01,7.139736096265933973e-01,1.428761898783083850e-01,-3.750055233515076081e-02
5.849781519610005587e-01,3.778517970102814871e-01,6.168900502815384268e-01,1.948121019754860961e-01,3.164329308929986900e-02
2.066558737330553841e-01,-4.487365295813753457e-02,5.194361039081467624e-01,7.870513242337889848e-01,5.115294562313228433e-01
5.687229633153252362e-01,4.383248565706384658e-01,6.249184797452453921e-01,1.015307425610919162e-01,1.465639813892547216e-01
