9.087235067991670245e-01,-3.218011086101413287e-02,4.226269218113771209e-01,9.061894719723125879e-01,4.538289269461592834e-01
1.712247316720508228e-01,9.609331467612711175e-02,6.703314348854161331e-02,1.415412760101850020e+00,8.946693248365041873e-01
8.333476595250627339e-01,2.544429209980806905e-01,4.804230631060181778e-01,5.382129955842946956e-01,5.009646739380552161e-01
8.819179104366988708e-01,2.790107281810175754e-01,3.792323711283332455e-01,7.854520841071519488e-01,3.440896137072039784e-01
8.152418468977614685e-01,-4.212631191786729568e-02,7.677331016566769639e-01,8.268576714495192714e-01,3.453644313392815191e-01
8.339368529747278602e-01,4.234892522163985484e-01,8.185995389297466562e-02,6.900606946427548793e-01,5.401671244525063642e-01
6.388735058934635891e-01,3.048824175949454429e-01,4.955798519273333508e-02,7.720648693619074354e-01,7.393670256330894253e-01
5.534093026378161806e-01,5.670515778233008453e-01,2.240206921925756434e-01,7.794564839670170553e-01,4.149892012989659373e-01
7.702345053053009094e-01,6.585648249176463409e-01,4.767260805684408465e-01,6.558671870379292335e-01,4.764017321486985201e-02
9.189766417733642445e-01,1.006604442933877408e+00,6.917484876411602590e-01,4.372462980305183988e-01,3.048403488070372536e-02
6.540116814121578193e-01,1.761936554508890307e+00,4.899376717890417954e-01,1.901019443797724306e-01,-5.475912337991830497e-02
9.895510831224768600e-01,4.630105831428683039e-01,1.243264637432975217e+00,5.771003817403672076e-02,1.585585722999111047e-01
8.916766779004342558e-01,8.079463181020046791e-01,1.305837227900925601e+00,-2.085392361671475209e-02,4.873042534772767387e-02
7.193284948895293240e-01,1.858558108542471388e+00,9.464049682169978217e-01,1.463801162824111546e-01,-1.406885559682154729e-01
8.430493593881676073e-01,1.326622322429595213e+00,9.401084286037869608e-01,1.827594967153954586e-01,-9.851454274986272408e-02
1.405040508740227567e+00,-3.362354277738438535e-01,6.189496883827397822e-01,-8.871891904450532329e-02,1.233099862371005218e+00
9.495940440740675559e-01,1.207414267495410476e+00,1.323823173629414596e+00,-2.081779364497951812e-01,9.617461234437041373e-02
8.664612925328435411e-01,1.615964871373523293e+00,1.078787916960490145e+00,1.350207764613036987e-01,-1.655260977197412775e-01
7.790124069884666325e-01,1.498866672371751863e+00,6.951538807224670879e-01,1.465192592569352914e-01,-1.976621757454448403e-02
4.882760570757427865e-01,-7.615370336402261797e-01,1.700579297321285210e+00,9.332225802133846670e-01,1.384548009071558949e+00
8.271649999005056264e-01,8.572967216183434713e-01,1.285148077683664125e+00,7.990078276297581106e-02,6.179423590030961450e-03
8.627083646472132328e-01,2.700503328649985213e-01,1.128599129799870759e+00,1.340403487708505814e-01,3.339524390899966666e-01
9.552074566532305910e-01,1.130895962483576822e+00,1.077747519796339093e+00,2.347796459432651694e-01,-2.023707660173508227e-01
8.775808692064820393e-01,1.444850329348846607e+00,6.410208367658367656e-01,1.299959327897217895e-03,-2.916895752728070057e-02
9.578733686150601168e-01,3.628068442552075945e-01,1.097386645070905331e+00,-1.099460844281208854e-01,4.127251541956676872e-01
7.715770475365119063e-01,1.286761038983562200e+00,1.241467279376838206e+00,1.487683900054261044e-01,-9.304460183519101812e-02
8.424331908394240287e-01,1.508514767465473083e-01,4.793792858025353598e-01,4.043656048069031450e-01,8.423632376375208564e-01
8.435955136215689265e-01,9.197694835776035749e-01,9.637022669111596773e-01,2.483173598733243170e-01,4.482848153668318042e-02
7.558735653229051721e-01,5.400634109638231539e-01,1.085155633807060704e+00,-2.231647300801682665e-01,3.343337036701287124e-01
9.997008537759387581e-01,5.432261826219060563e-02,7.197290683385811905e-01,1.256756561569948027e-01,8.494561675377014787e-01
8.818847345759550649e-01,5.858964538616299178e-01,1.106512562169020830e+00,8.253983458894589842e-02,1.953646553896936366e-01
9.274858234860889894e-01,5.264139780231468224e-01,1.120420735310882598e+00,1.619412276127058514e-01,1.871484608129926341e-01
8.015322281754866385e-01,1.402119797933018219e+00,1.107951432316717000e+00,1.475584048247274285e-03,2.088840078101044089e-03
1.014807645657562984e+00,-5.443719963612551199e-02,8.252434548910718703e-01,2.262428155909960992e-01,5.737292763794223927e-01
7.519442273024745660e-01,1.555126480945604461e+00,1.211585094678376606e+00,4.078525937015323177e-01,-4.334925505493009146e-01
4.697327149783622757e-01,-6.074386557911950479e-01,7.275348735263038602e-01,9.062443299793101481e-01,1.639497998705571336e+00
6.749642515456231173e-01,1.222249536591611063e+00,1.151687309853302921e+00,2.819984924710126073e-01,-1.679767603896674677e-01
8.465200578629711314e-01,1.226407392796644347e+00,9.136033213896543881e-01,1.544778083199822676e-02,2.952328314667776801e-02
8.818668225676795647e-01,1.400194634885631562e+00,9.098788906197133874e-01,2.550305199977389026e-01,-1.490853433687146512e-01
5.773308538954107227e-01,1.394128823117386728e+00,1.235749936522116066e+00,1.239222447259886312e-01,-4.099409649853164722e-02
9.477285980717466973e-01,7.379646202972507396e-01,1.037837520102706135e+00,-7.309818734615744495e-02,2.449925097031932786e-01
9.690377956463446241e-01,1.150864527383011593e+00,1.371266495570807820e+00,4.460557342525439672e-01,-3.541883351023003557e-01
5.073925793428897268e-01,1.118434104327423739e+00,5.639270565682257264e-01,3.321028898017560071e-01,1.673081663935049521e-02
7.589108035745795178e-01,9.121776831024642762e-01,1.061176294847497870e+00,1.213570067565986899e-01,1.052839251750166960e-01
9.330637385191352662e-01,9.976117013490911622e-01,8.404773414982953383e-01,1.389142845168644114e-01,1.137914984851736144e-01
8.425697395386370081e-01,1.291774579892234209e+00,1.122372907639647810e+00,-1.310238590455971019e-01,8.003468488864610986e-02
7.344414950797099051e-01,1.393436957595942882e+00,9.293205620143063506e-01,1.061481225116367999e-01,7.026562901290612541e-04
7.816407955992442647e-01,1.323503152550226547e+00,8.447399428304933622e-01,8.289131688129812436e-02,7.213413103066325383e-02
7.207611603944336087e-01,1.399165409178071640e+00,9.504019687177825970e-01,4.412110516807603577e-01,-3.647166858510907939e-01
9.212542818839948300e-01,1.328362611021083328e+00,1.024541311779532782e+00,-7.337737616350720193e-02,1.004544413487005461e-01
9.734056224062274110e-01,1.174497808613460093e+00,1.052420258295993616e+00,-1.525511460075843762e-01,1.929173284841755875e-01
