-2.698520154729368570e-01,-2.641292027940760345e-01,-2.481478774422586075e-01,-2.650708792883557097e-01,-2.723880835123682620e-01,-2.670138852115548356e-01,-2.534070856670521676e-01,-2.734303598361104704e-01,-2.733753027484144837e-01,-2.568193249126697886e-01,-2.656716330679105842e-01,-2.622418838027804067e-01,-2.654963188222676518e-01,-2.661493364817972274e-01,-2.562442911518244548e-01,-2.540155965188007903e-01,-2.903639190770871403e-01,-2.644099207595947965e-01,-2.699170909570213217e-01,-2.827240987135774541e-01,-2.544830729959167703e-01,-2.513097597021092255e-01,-2.944830486344965914e-01,-2.774147908381921490e-01,-2.994936398496200747e-01,-2.823936359449382150e-01,-2.775657348645377276e-01,-2.913783432079990465e-01,-2.680066730796039076e-01,-2.703410691435294555e-01,-2.712313732179275627e-01,-2.624746074392680928e-01,-2.346315273747945351e-01,-2.660222836964127313e-01,-2.433834807152951696e-01,-2.526483493417114312e-01,-2.885960279590209510e-01,-2.500875196431641689e-01,-2.527971603469681416e-01,-2.607860858457740072e-01,-2.772423872943050593e-01,-2.825309988813652917e-01,-2.762722167703171583e-01,-2.703052210104316400e-01,-2.791992401555149494e-01,-2.526286943152399878e-01,-2.821281136237229759e-01,-2.676794770752898844e-01,-2.918406225620305827e-01,-2.629088281458947240e-01,-3.134042875360618097e-01,-2.585737878990100880e-01,-2.484819809891910258e-01,-2.792460642973530471e-01,-2.941976816663924299e-01,-2.564156292814974147e-01,-2.505216086543450849e-01,-2.657780339600194774e-01,-2.164187562258576003e-01,-2.730640902752609067e-01
-2.983330328198394721e-01,-2.209655147777082052e-01,-3.061062278175158968e-01,-2.230343714684980827e-01,-1.806447381204787928e-01,-2.084350159513538858e-01,-3.059979587676159851e-01,-2.905159215286741703e-01,-3.548760005136870621e-01,-2.762120716578551627e-01,-3.315545957040641478e-01,-3.096889906366704359e-01,-1.807377381921105863e-01,-1.951936179297239504e-01,-1.518155716684249923e-01,-3.455269159586754624e-01,-4.904898869632489666e-01,-2.100131655214672599e-01,-2.555401160146368866e-01,-2.638350689361138035e-01,-2.367754917354233657e-01,-2.275940333115131498e-01,-3.263177941535722049e-01,-2.632479850789584686e-01,-2.850164856076440323e-01,-2.798627897518912166e-01,-2.716216238615570266e-01,-2.323037130072221901e-01,-1.243636434496764309e-01,-1.922123655094189754e-01,-2.037136213731377821e-01,-1.901611444363927872e-01,-1.906023540021303531e-01,-2.093798754629961345e-01,-2.140706431916281349e-01,-2.340401650324010485e-01,-2.489236068570913341e-01,-2.506279922356551837e-01,-3.082981794011340759e-01,-3.152362799067790489e-01,-2.229998682978116264e-01,-2.812379099369732294e-01,-3.266747383221620948e-01,-3.237194599829318342e-01,-3.563778341327900612e-01,-2.333025138460240733e-01,-3.087970994522458712e-01,-3.057873257398585620e-01,-2.972438004894682462e-01,-2.215125568488552354e-01,-2.881494191318328402e-01,-2.409776860158758249e-01,-1.572462695323168513e-01,-1.983181843894073482e-01,-2.926122980761961534e-01,-1.260545002402791159e-01,-2.528057179430933110e-01,-3.153733896244310664e-01,-3.189352518938350367e-01,-2.697168542944789471e-01
-2.509060512250207431e-01,-2.770469629490011632e-01,-2.389227357556134024e-01,-2.834852416938948294e-01,-2.855937850884142648e-01,-2.780432705857237008e-01,-2.325000002520292430e-01,-2.556211791142616874e-01,-2.520577236945080180e-01,-2.454910801535615805e-01,-2.504471152807865031e-01,-2.537526786709880522e-01,-2.877041850679808999e-01,-2.654737376710291086e-01,-2.888609379366231522e-01,-2.498375474085365311e-01,-2.394956768823588433e-01,-2.644545720108547049e-01,-2.776153489160262389e-01,-2.820388573396362397e-01,-2.823998836626238074e-01,-2.664917692092476642e-01,-2.530719883021797512e-01,-2.592055570392124419e-01,-2.679901113299869575e-01,-2.660168475960770218e-01,-2.777878576419167689e-01,-2.817788262081855621e-01,-2.949259417561808649e-01,-2.794572539826079560e-01,-2.630857442353495279e-01,-2.650121751523964453e-01,-2.623787726011876931e-01,-2.833723079075490814e-01,-2.540714399213984120e-01,-2.715974755806367380e-01,-2.856477315715480469e-01,-2.635365628029275875e-01,-2.586090525802339779e-01,-2.281311929574215691e-01,-2.711921412412326426e-01,-2.781044362652478896e-01,-2.531413362228170372e-01,-2.532505942414853828e-01,-2.547003422230783021e-01,-2.650982631057479666e-01,-2.678578749251259161e-01,-2.430621896330392717e-01,-2.728052478849155582e-01,-2.744733368148252750e-01,-2.806855329586274150e-01,-2.723230499551481110e-01,-2.911858156592794789e-01,-2.835059285100032800e-01,-2.738567409549344522e-01,-2.869736138666351133e-01,-2.493091505383328021e-01,-2.495645011309733374e-01,-2.283193937291298770e-01,-2.830165110002482165e-01
-2.526500690262530879e-01,-2.459021768074906023e-01,-2.465582785688392453e-01,-2.689725414457047603e-01,-2.945480756742226980e-01,-2.744989864171092364e-01,-2.255305531788761308e-01,-2.529473191877416038e-01,-2.693179892950741117e-01,-2.553252798193693662e-01,-2.516336389481096392e-01,-2.198047584687093381e-01,-2.785110561731929391e-01,-2.835414700752748596e-01,-2.547643289081810147e-01,-2.509835914644893973e-01,-2.951733530139192263e-01,-2.698035111857779444e-01,-2.760777407467527311e-01,-2.771469242687782941e-01,-2.557921034357008017e-01,-2.554206507408788851e-01,-2.740639414844583399e-01,-2.632233957365953114e-01,-3.147084555299486386e-01,-2.776858750526074449e-01,-2.811448576051661652e-01,-2.928053428194457575e-01,-2.693469180761727255e-01,-2.516306353543354413e-01,-2.455625782150305525e-01,-2.508753934852352430e-01,-2.213898565897792770e-01,-2.404080297617647854e-01,-2.234795543757986669e-01,-2.301623961849229294e-01,-2.838243199068029021e-01,-2.358851220697227302e-01,-2.636660946944435757e-01,-2.354277681318416304e-01,-2.600774733924486881e-01,-2.875834608368477707e-01,-2.739516270270618281e-01,-2.437382181376439028e-01,-2.926679934665430416e-01,-2.491731823510277000e-01,-2.839858897913195568e-01,-2.769308127085323701e-01,-3.079751692361548665e-01,-2.586776158415074467e-01,-3.200894566197780566e-01,-2.497971931047860972e-01,-2.479745597752632535e-01,-2.982126119041162426e-01,-3.014617320777901455e-01,-2.539180227157983305e-01,-2.143345868118803621e-01,-2.632058646715689787e-01,-1.878385669286588289e-01,-2.628967596280671337e-01
-2.484883042225341232e-01,-2.418781515426921824e-01,-2.502967230208965055e-01,-2.501241831994530651e-01,-2.708151044378765415e-01,-2.545517482223051409e-01,-2.427461605964547631e-01,-2.469376782461522035e-01,-2.808835723534974238e-01,-2.555363863871389363e-01,-2.511268858553162286e-01,-2.474233644484793992e-01,-2.628486271262197582e-01,-2.670766737283720715e-01,-2.290009833634639724e-01,-2.532753946256279809e-01,-2.978109185842103823e-01,-2.724991042701915278e-01,-2.544238987141668185e-01,-2.543672541045259861e-01,-2.459816605068285977e-01,-2.490267544914617492e-01,-2.696697056623862387e-01,-2.510206420649629400e-01,-3.072455731836465365e-01,-2.645828038164195206e-01,-2.656296662324424962e-01,-2.582826390706154385e-01,-2.450297786178013970e-01,-2.465069054444027907e-01,-2.295832468857163244e-01,-2.372547113406754393e-01,-2.224841879890973873e-01,-2.256357833943477831e-01,-2.198597126373682820e-01,-2.262832896266956662e-01,-2.728688210887010857e-01,-2.384858657190309095e-01,-2.503841748853763427e-01,-2.453603865975924614e-01,-2.489649913714639118e-01,-2.756007365922754637e-01,-2.903928320501449889e-01,-2.480972668655320734e-01,-2.911040331504152201e-01,-2.379552555141897230e-01,-2.808210844656654492e-01,-2.707395927853644690e-01,-2.899638110023392001e-01,-2.518288693251465871e-01,-3.017534942718020918e-01,-2.454514248821526579e-01,-2.435409850578062751e-01,-2.656197785721564064e-01,-2.703623624667975678e-01,-2.277568574451032390e-01,-2.135880726863398638e-01,-2.548475909760766211e-01,-2.198786831889539550e-01,-2.696385297077951715e-01
-2.583135352773333060e-01,-2.569777442363094799e-01,-2.520149966640122807e-01,-2.606337459813472535e-01,-2.674550853355817104e-01,-2.638666147479650226e-01,-2.475793053503670405e-01,-2.654474507143808060e-01,-2.789548596862961860e-01,-2.438941209368011565e-01,-2.631266998294136683e-01,-2.430730015149554779e-01,-2.601688379225087222e-01,-2.643335299097141489e-01,-2.464024817483429775e-01,-2.556142567955587142e-01,-2.970416542415398320e-01,-2.560956176650245331e-01,-2.718603167847893909e-01,-2.770470703405280566e-01,-2.551980254854458452e-01,-2.503586742567793233e-01,-2.782226015029182209e-01,-2.492711313772791870e-01,-3.083492143286244991e-01,-2.834693688057914329e-01,-2.607405686615716367e-01,-2.785649770419098559e-01,-2.539531078429630995e-01,-2.565619651270895085e-01,-2.329350544822970104e-01,-2.360085458567014738e-01,-2.254312155820891173e-01,-2.425548964501526017e-01,-2.302247806462981994e-01,-2.447097757144649222e-01,-2.691183731539321111e-01,-2.439939706536161934e-01,-2.663105861068935099e-01,-2.512035752544186096e-01,-2.502168274927146219e-01,-2.826658743379141803e-01,-2.775274745035166690e-01,-2.496510016411610522e-01,-2.814277804584912612e-01,-2.500074176324926789e-01,-2.750835395498740787e-01,-2.723883876827480899e-01,-2.869376467202864878e-01,-2.622121950853109618e-01,-2.938645483609035325e-01,-2.467911357934532424e-01,-2.489503825532841386e-01,-2.718914238881622869e-01,-2.881427470800814183e-01,-2.295925360244719382e-01,-2.249202039773086637e-01,-2.677697713101243604e-01,-2.220909100411364023e-01,-2.699583918935642424e-01
-2.653266518818771513e-01,-2.387324958754116211e-01,-2.636651353731060410e-01,-2.481411067021939421e-01,-2.299202049176007900e-01,-2.280490405347075089e-01,-2.672643569101719740e-01,-2.605969296308543459e-01,-2.783371702335973863e-01,-2.570737166615242875e-01,-2.667108461049798040e-01,-2.783960811279642678e-01,-2.279764422128900125e-01,-2.006949902673508535e-01,-1.898612498502294799e-01,-2.894077176729881185e-01,-3.364231239741448665e-01,-2.342899963666466578e-01,-2.425830379686532423e-01,-2.571247578451042459e-01,-2.623377714130931126e-01,-2.429234665669300353e-01,-2.783778297922307465e-01,-2.601622765027110651e-01,-2.677285423016876331e-01,-2.555064555935432913e-01,-2.844829183851084742e-01,-2.412132459276733198e-01,-2.147019266031955642e-01,-2.419146818519410103e-01,-2.455490626164302526e-01,-2.336084839880852027e-01,-2.277472532096618818e-01,-2.605901119422143752e-01,-2.446656335737217858e-01,-2.454962238377323414e-01,-2.530191030143292275e-01,-2.582892705882108286e-01,-2.660435318099353408e-01,-2.591460084117254148e-01,-2.521263754742886221e-01,-2.566091327582009085e-01,-2.681374654712836980e-01,-2.901535230815834865e-01,-2.915189293420583638e-01,-2.482897303788847987e-01,-2.706203498547090636e-01,-2.717919056429776714e-01,-2.720104487994359221e-01,-2.330094352654583645e-01,-2.687082488559419113e-01,-2.402698470905775263e-01,-2.226670120646711271e-01,-2.175790353716501868e-01,-2.646561489484084984e-01,-2.173885626223294731e-01,-2.567626235876787621e-01,-2.599681459519421756e-01,-2.811329587538219377e-01,-2.555922023781684316e-01
-2.723936455695129544e-01,-2.459835273113424314e-01,-2.662554456653142276e-01,-2.470342967553200708e-01,-2.462591410108892209e-01,-2.606006208357808385e-01,-2.549762657134745925e-01,-2.306098781811422305e-01,-2.844068387445740087e-01,-2.623975999823308647e-01,-2.808689142931545812e-01,-2.747579125823329527e-01,-2.510044154922227433e-01,-2.341937671464917881e-01,-2.235158569708896037e-01,-2.656808137740234166e-01,-3.411074321402051690e-01,-2.531648821020924256e-01,-2.685022693905306235e-01,-2.621093275251113464e-01,-2.501187775417686443e-01,-2.446874811252716664e-01,-2.847666284205791487e-01,-2.480022183210831288e-01,-2.842093260515072273e-01,-2.803048629062608876e-01,-2.932293015347128828e-01,-2.638177873461171052e-01,-2.279272616426861742e-01,-2.661487706564185096e-01,-2.385157141958336169e-01,-2.104063777002556090e-01,-2.142979845707581321e-01,-2.442911958939095463e-01,-2.177460338528020012e-01,-2.405645587268648578e-01,-2.644789035676852751e-01,-2.467228269177393907e-01,-2.782251610987015455e-01,-2.539108063067874732e-01,-2.599366252833114621e-01,-2.795077836587737119e-01,-2.965028774272966960e-01,-2.835281014741715122e-01,-3.052099559341607260e-01,-2.589905503813846321e-01,-2.624289559857218568e-01,-2.856128352444350371e-01,-2.990143436088443241e-01,-2.323244088939180330e-01,-2.937753189350473249e-01,-2.544575172938178809e-01,-2.266268300754249732e-01,-2.318505889490993510e-01,-2.792574767696135996e-01,-2.035500795872653701e-01,-2.287037217814571477e-01,-2.730944407650198746e-01,-2.472360310288201912e-01,-2.718337509386742346e-01
-2.369542425189415380e-01,-2.542690808268501801e-01,-2.376150997963811795e-01,-2.722620526860734524e-01,-3.125971398061922479e-01,-2.934883167870026011e-01,-2.046799019552475729e-01,-2.549139142500199684e-01,-2.345644196057388997e-01,-2.473107559313833803e-01,-2.309728498312197675e-01,-1.902621787990015079e-01,-3.007106345659335545e-01,-3.112871910646616280e-01,-3.109652437585563867e-01,-1.961132505835506967e-01,-2.177646409546112327e-01,-2.644969210160352246e-01,-2.915614041149676705e-01,-2.704325526831788395e-01,-2.543702756027063083e-01,-2.590126376160372113e-01,-2.512815526700875046e-01,-2.545217012224040842e-01,-2.856035918295075082e-01,-2.730449795147522063e-01,-2.561068924572959538e-01,-2.935331068050053838e-01,-2.970923923948239342e-01,-2.851604150670555282e-01,-2.590980025450696500e-01,-2.659886730431742508e-01,-2.182246950454976020e-01,-2.699645014717363956e-01,-2.251436246616705106e-01,-2.537912688752759216e-01,-2.873083323303061709e-01,-2.358156505960108396e-01,-2.385034186725911443e-01,-2.181965281904490739e-01,-2.691983819091847696e-01,-2.835693538657997892e-01,-2.467537148700099936e-01,-2.141339410872567794e-01,-2.513495602419150710e-01,-2.507240331881222528e-01,-2.605060704241567437e-01,-2.439218528799582120e-01,-2.824858240965233969e-01,-2.815025659481343312e-01,-2.897037668022725554e-01,-2.657143876499908353e-01,-2.701197642838820689e-01,-3.094665714192489925e-01,-2.914366163863044146e-01,-2.887972895888692992e-01,-2.168049057960644288e-01,-2.535089732605183555e-01,-1.574258064345686881e-01,-2.660332788588348207e-01
-2.213063116061260716e-01,-2.653160840601957449e-01,-2.179522415120295764e-01,-2.903227583486031049e-01,-3.721175669430197286e-01,-3.222591969949961666e-01,-1.753067362553460684e-01,-2.721491722977223415e-01,-2.016557219708909610e-01,-2.370510111379039997e-01,-2.203466429615058009e-01,-1.148039824007036080e-01,-3.384473352992001249e-01,-3.997437276702537345e-01,-3.748292813454356942e-01,-1.484995401844448337e-01,-1.483155921051041992e-01,-2.982862804677213209e-01,-3.205146946301985489e-01,-2.847668743617588483e-01,-2.380200363976388567e-01,-2.665292759412168921e-01,-2.604978023264474252e-01,-2.563165931554197141e-01,-3.490202684456932825e-01,-2.971406174880271700e-01,-2.373546567141846531e-01,-3.482363424698019516e-01,-3.588197201797146962e-01,-3.162459779565411355e-01,-2.580595350676394562e-01,-3.221542064833355368e-01,-2.204426025943015399e-01,-2.752922136238590278e-01,-2.208335259001362461e-01,-2.299391254469296819e-01,-3.190891859514956574e-01,-2.031532925015775704e-01,-2.089533512099411572e-01,-1.755645436798536352e-01,-2.920343178614082102e-01,-3.258589259501988300e-01,-2.406857401464153612e-01,-1.392317694081336155e-01,-2.595154229919832689e-01,-2.568901331444535252e-01,-2.691862291035271859e-01,-2.325745470575386886e-01,-2.836887171261118779e-01,-3.173953840716309815e-01,-3.153752148079151385e-01,-2.683754391502218284e-01,-3.111339985609406500e-01,-3.879340564852412632e-01,-3.260861983060746039e-01,-3.695382706333288914e-01,-1.735945806365462307e-01,-2.688163611784528673e-01,-5.635549305659402763e-02,-2.468085890555287432e-01
