4.980838385400827018e-01,2.776032493107006838e-01,4.373718745396759644e-01,3.485969899719721377e-01,4.592031258729060705e-01,5.350005300166184030e-01,3.408180334739381867e-01,5.711405846198986946e-01,3.225980968303812091e-01,4.008984743953869501e-01,5.935603539064684409e-01,5.027768396995646594e-01,5.320716212952550928e-01,4.710356642406907102e-01,2.570434983233597093e-01
5.282107310046437743e-01,3.820683802306731880e-01,4.889109835481072475e-01,5.664632151647975844e-01,4.640700454109933371e-01,4.659326218733626512e-01,4.924164029775869311e-01,5.088025841161462060e-01,3.616768515656583749e-01,5.687521423529948716e-01,4.597417802283269017e-01,5.928704428927801251e-01,3.082960080230718880e-01,3.581522771035818842e-01,3.168664339554483345e-01
4.632214976235137782e-01,2.117531105030683869e-01,4.309632790016084125e-01,3.106571265438600737e-01,4.142706015573385803e-01,5.195828976025007595e-01,3.077684670740250539e-01,5.461179512295926131e-01,2.269956251061167884e-01,3.707166658565558826e-01,5.462713714488620642e-01,5.106201640539711484e-01,4.551480136804250676e-01,3.776420171818420934e-01,1.531831416124551370e-01
5.001262281730478598e-01,2.540113947767150826e-01,4.324527933274097125e-01,3.134909087280118856e-01,4.703875073195781797e-01,5.402073427751262757e-01,3.073024174198217273e-01,5.984397047213568799e-01,2.804526577175520674e-01,3.703318358057882675e-01,6.047480872042195754e-01,5.053611206942481004e-01,5.468274616765506080e-01,4.593754422931831116e-01,2.316308946855815398e-01
5.107344888725886545e-01,3.127910642670234664e-01,4.678432419611371351e-01,3.694084600176582023e-01,4.684966554530834437e-01,5.365437323252290058e-01,3.738959080103749777e-01,5.760143665811642277e-01,3.313590380619536035e-01,4.534543424567299974e-01,5.945121307716727532e-01,5.087945570040983689e-01,5.251243993819920686e-01,4.803834087805752273e-01,3.142980016858469838e-01
5.173168760543116473e-01,6.827345244588829409e-01,5.200224556573502799e-01,5.797036392914324265e-01,5.214926390135227185e-01,4.119870339683888716e-01,5.690569260567691634e-01,3.598257971285219736e-01,4.300096941453033228e-01,3.189778110920820087e-01,2.354171626304789045e-01,3.844410270715469813e-01,5.173450790840536939e-01,5.345287966408328595e-01,4.316265509607666861e-01
4.669074192880116603e-01,2.599399057311080341e-01,4.407336399387523640e-01,3.473460250065114607e-01,4.253968864025452490e-01,4.984285821121812177e-01,3.344939190749788849e-01,5.356632204931572883e-01,2.732783689717402376e-01,4.202932797922707131e-01,5.303676116667984664e-01,5.071402346773319358e-01,4.561827717091151979e-01,4.069007015579698128e-01,2.387474572422032260e-01
5.078498563070894534e-01,3.809936954263186126e-01,5.231956172015577167e-01,4.649478348917078785e-01,4.479965205195734490e-01,4.999505388039284792e-01,4.041720261649555113e-01,5.076960060822643950e-01,3.704048675596284812e-01,4.694145094736256740e-01,5.133111569836322774e-01,5.332172686827332253e-01,4.499047208269633114e-01,4.361043421902014994e-01,3.526359692178775429e-01
5.264818122708883052e-01,2.469742377912968745e-01,4.411599263872210686e-01,3.443473324031625649e-01,4.782096884836593009e-01,5.467525858768575997e-01,3.100500410478929658e-01,5.771865739069214074e-01,2.727544497923433120e-01,4.152386733349938686e-01,6.048677933145200081e-01,5.156860024212478466e-01,5.375794872091991250e-01,4.520701706089795269e-01,2.287026078995589018e-01
5.181142105081085747e-01,2.660212037396130769e-01,5.072798239697139389e-01,4.133515558835084147e-01,4.865445542289799086e-01,5.562741582190238177e-01,3.174672749961672813e-01,5.692223972408970711e-01,2.822031292231108601e-01,4.666783716442818308e-01,5.832165397701696286e-01,5.992409030322947139e-01,5.029900302637847487e-01,4.385848960032669441e-01,2.437629708971227882e-01
5.039682290478478821e-01,2.976730884169796476e-01,5.013017364828594724e-01,4.343557433946503288e-01,4.123887417526128640e-01,4.949839485852091103e-01,4.032751929736582697e-01,5.212893378384259035e-01,3.237326535958375828e-01,4.997288489186082483e-01,5.191522940646808859e-01,5.588012200193863688e-01,4.033976927672708879e-01,3.730859651864709692e-01,2.562477909191019365e-01
4.676078117048296234e-01,2.801395351291280922e-01,3.971936708769702173e-01,3.035384431850285392e-01,4.377122570858363315e-01,5.306297447876893170e-01,3.528586507739696621e-01,5.410621006207857464e-01,3.150606539759267521e-01,3.820784489642056747e-01,5.544246106868586654e-01,4.738731735179835258e-01,5.332987703716965955e-01,4.653438977538619237e-01,2.523530114762159160e-01
4.423311969036697322e-01,4.593233671027001086e-01,4.336260665636763600e-01,4.423801430791552414e-01,4.530723857390772658e-01,4.206258896697552818e-01,4.858963368371475577e-01,4.401959862076825769e-01,4.407480579123977948e-01,4.371326179038855231e-01,4.326685322110841447e-01,4.268576348173370172e-01,4.185549903188135468e-01,4.229985043701016689e-01,4.197677895101092904e-01
4.876071224919635849e-01,2.850866395470694203e-01,3.998956499666626030e-01,3.140600342967293512e-01,4.520363136085387978e-01,5.083399581519362220e-01,3.533034570093957494e-01,5.291421081387395198e-01,3.290292923796884761e-01,3.664608394104437727e-01,5.600882705581073928e-01,4.470027621353921399e-01,5.143421593956181148e-01,4.643203989875835935e-01,2.628574836529170566e-01
4.779333776909556741e-01,2.970667680068411198e-01,5.523096949385003507e-01,5.286192819421519085e-01,4.387110482606383921e-01,4.759514407343611864e-01,3.923988227892091230e-01,4.361020091058649406e-01,3.269389850814389264e-01,5.526868337161299216e-01,5.173199050820882494e-01,6.338870237656760720e-01,3.800136040527022363e-01,4.086636101797518350e-01,3.473805265044268009e-01
5.297798814217224983e-01,3.828212942001020247e-01,4.807464753746321651e-01,4.994224515274662268e-01,4.673724592581831039e-01,4.796405194425323870e-01,4.456829350992311256e-01,4.934738307148990866e-01,3.955835147653558037e-01,5.104842504967107564e-01,5.233076420826706654e-01,5.474779465707835246e-01,4.145398050864054773e-01,3.883533734899427547e-01,3.267008566886402399e-01
5.016109977292080302e-01,3.023349529422482140e-01,4.750473543990199055e-01,4.156047348124312646e-01,4.528056695172687496e-01,5.099682531776198458e-01,3.500495348755491842e-01,5.553093419455124025e-01,3.053629168310694753e-01,4.470725267572216444e-01,5.605161355906470577e-01,5.299592225725275885e-01,4.541123614105552764e-01,4.211526177467039278e-01,2.543832800371874092e-01
4.890466787468628618e-01,2.839636859116974055e-01,4.326048535062020917e-01,3.545115053533985372e-01,4.354607967980731464e-01,5.053477472962839556e-01,3.959908165304037997e-01,5.581769187104539398e-01,3.058087654448674031e-01,4.464734537162886041e-01,5.392336310248871944e-01,5.337542132127505168e-01,4.593596185585493985e-01,4.230183567812833556e-01,2.426108265247250428e-01
4.911427163009802754e-01,2.825041743872331312e-01,4.429569372335342980e-01,3.314255411076094116e-01,4.688444406791831276e-01,5.389544186981324314e-01,3.388677562597990356e-01,5.817228634185603875e-01,3.151949511132518533e-01,4.115964492999782398e-01,5.877653240103933863e-01,5.153709631359425503e-01,5.229941041022087012e-01,4.549658193878236556e-01,2.613191394897087516e-01
4.822570159529830924e-01,3.458208413048265983e-01,4.722916106474122633e-01,4.624072963257173652e-01,4.621131922524748248e-01,4.445895020468614844e-01,4.232789134618890059e-01,4.834784407556968477e-01,3.489170542822304100e-01,4.784993440520156627e-01,4.851471950921348308e-01,5.256673628893869799e-01,3.844088183470544817e-01,3.761949511146287506e-01,3.083794846060592398e-01
4.880514626056604022e-01,3.150460012416527733e-01,4.743017015252423141e-01,3.655114419968612527e-01,4.948538207171153114e-01,5.625274054906650445e-01,3.379673842962873653e-01,5.717442997198468602e-01,3.572343416984760656e-01,4.020576814051811665e-01,5.786719228996157760e-01,5.012555168476197087e-01,5.729547119625375551e-01,4.955742910941999257e-01,3.362205509171726225e-01
4.242588538295011813e-01,6.734353180500852742e-01,3.620187755333547641e-01,5.761456035087778593e-01,4.902837412872280143e-01,4.004694260300722397e-01,5.736157269700077332e-01,3.930551658209942567e-01,4.659617014089774134e-01,4.532071000137482542e-01,3.691593114825827415e-01,4.845583961518087901e-01,4.090387288259723642e-01,3.702779445215338971e-01,5.597598266634470354e-01
4.646719039946636265e-01,3.242031987940572346e-01,4.289633969734689134e-01,3.498543872571417412e-01,4.494743314612325014e-01,4.990244316907633260e-01,3.420677676505608500e-01,5.142345678912429996e-01,3.499462625846496699e-01,3.798402850272894482e-01,5.115276862263933300e-01,4.413789149412311597e-01,5.081571792885204442e-01,4.646442420071977830e-01,3.245190352540571199e-01
4.782775293001885752e-01,2.311940880123465880e-01,4.432188738630354896e-01,3.432742670535565144e-01,4.142072994803078223e-01,5.010148102764447886e-01,3.072543248775828628e-01,5.368820343905966741e-01,2.454418896231931324e-01,4.070520160719550695e-01,5.801540078871491035e-01,5.160573914804069684e-01,4.704522040191490007e-01,4.103269208867696416e-01,2.068673700489917777e-01
5.166106285811270515e-01,2.849931996179921878e-01,4.668478101529744961e-01,3.526727038443292495e-01,4.961896072330347351e-01,5.652205420905992428e-01,3.637139099580751767e-01,6.179813829628790778e-01,3.228060448136226279e-01,4.137579415282585105e-01,6.293146382923614501e-01,5.268389783181800512e-01,5.710038619986752551e-01,4.955227672951322271e-01,2.621493949317068028e-01
4.514965990196611600e-01,3.366966689426300063e-01,4.454196603268639754e-01,3.513525136626690082e-01,4.565806793713673706e-01,4.977442589689753949e-01,3.621279477356363352e-01,5.242290962818572098e-01,3.524395031722127869e-01,3.863263981742660058e-01,5.118139664491361263e-01,4.722826407527981885e-01,4.981816068351238025e-01,4.673692835996023920e-01,3.383976208597643809e-01
5.319702860428902058e-01,2.872899498126529338e-01,4.854088915541792670e-01,4.298831443629103077e-01,4.627885286112945473e-01,5.202139356507273771e-01,4.014980140052055724e-01,5.529138836928403355e-01,2.928529721683039155e-01,5.052234435607541041e-01,5.612957827841251746e-01,6.076609061576758730e-01,4.871116350497856629e-01,4.206491228091492340e-01,2.786122014770052724e-01
5.455274652350717846e-01,2.834878631108304070e-01,4.266084359461910225e-01,3.143736180526844892e-01,4.866037149670463524e-01,5.897615650380224617e-01,3.468847500691080166e-01,6.505424623754723079e-01,3.263493491260263668e-01,3.955391822983601591e-01,6.518157948234629684e-01,5.179522495734221188e-01,5.871192273956025165e-01,5.062525662125918480e-01,2.312064385443417247e-01
4.687164241142907639e-01,3.658736604411533810e-01,4.655546652945086739e-01,4.059513597782907213e-01,4.277967745210642936e-01,4.719389546873795083e-01,3.794062946318385032e-01,4.590413206850429417e-01,3.787233656270018733e-01,4.462056342625421723e-01,4.401627652556349135e-01,4.914091107157192995e-01,4.556316973585296526e-01,4.409479871542132945e-01,3.811361172192461177e-01
4.901247653769472135e-01,3.353352352827703720e-01,4.624614485925766516e-01,3.935938364775833920e-01,4.507672573789727744e-01,5.202189885690788884e-01,3.806853219317753445e-01,5.400450477611709044e-01,3.518094157645056952e-01,4.397887164069017030e-01,5.373636380101058929e-01,4.968894143735602675e-01,4.820732965909107492e-01,4.573202028920002049e-01,3.058001498007045238e-01
5.193790629504306811e-01,2.761901274777989190e-01,4.326531066034005613e-01,3.420602454195248443e-01,4.625416210371148251e-01,5.340356040899814083e-01,3.514480099849858208e-01,6.018424095154305542e-01,3.020461337346522224e-01,4.111219948697896198e-01,5.983375755941935381e-01,5.414729641189319764e-01,5.037792720300525717e-01,4.552666975718532294e-01,2.212506595173448776e-01
4.574689164221049098e-01,2.261195558798496374e-01,3.988648481978545601e-01,3.336137524534319998e-01,4.422778818628348430e-01,4.684310017066002918e-01,3.689056858839381281e-01,5.594355898105540792e-01,2.699297821082536353e-01,4.252495219234451174e-01,5.367594453498151230e-01,5.273018590821344498e-01,4.534597639460523077e-01,3.649481571835856419e-01,2.053927982582663958e-01
4.763510867182812469e-01,2.996251521202212831e-01,4.302451327782796375e-01,3.488976532986439727e-01,4.415080166079596302e-01,5.006181864183218977e-01,3.434149115685647402e-01,5.493971081676631840e-01,3.276101537791878959e-01,3.912011017649660860e-01,5.339092040437940501e-01,4.809250018158576778e-01,4.906770239211061257e-01,4.490061252683802406e-01,2.681868885462048158e-01
4.931042159996032459e-01,2.953114961015780304e-01,4.760900807625862985e-01,3.651878394926044158e-01,4.633350146503341649e-01,5.198342956852889385e-01,3.664753775186003759e-01,5.863546987080425765e-01,3.103820388917957196e-01,4.215419092823680658e-01,5.687539888475546812e-01,5.429198162848326570e-01,5.048680167715360323e-01,4.664238678497101831e-01,2.646755220427343125e-01
4.318415661683729367e-01,2.723461238558295139e-01,3.684022323564056234e-01,2.752980177160901931e-01,4.235069559271913420e-01,4.851414869145163622e-01,2.981243289891468695e-01,4.994521587043671551e-01,2.974184882866562907e-01,3.436974813414843677e-01,5.221952183060795116e-01,4.054705671053565608e-01,5.086902436141392814e-01,4.594117604643181418e-01,2.632412739232025678e-01
5.160640551594194436e-01,2.848027475631147998e-01,4.697123735874918493e-01,3.640824112102464816e-01,4.892578557511269577e-01,5.631890421798488866e-01,3.467732064422606730e-01,6.261669637615197015e-01,3.182500477279996409e-01,4.352222166640730694e-01,6.596579119270431502e-01,5.506375170324157020e-01,5.433037399080471452e-01,4.457230328114408779e-01,2.317172818286739322e-01
5.599083484382342268e-01,2.449838640497253306e-01,4.732063993299542859e-01,3.854777195226961051e-01,4.819082111797276524e-01,5.701473400179034590e-01,3.544037546275752293e-01,6.456075370129270574e-01,2.784308714868818924e-01,4.715682250639898210e-01,6.525816771094344881e-01,6.312795754015586569e-01,4.930641928722591105e-01,4.289168749009151238e-01,1.819761130324304421e-01
5.058633684150127818e-01,2.860215868616619028e-01,4.626512501070694783e-01,3.521653641195612860e-01,4.836241461894719151e-01,5.419689714828507254e-01,3.252465502275698750e-01,5.812265821924506026e-01,3.348257314325301381e-01,3.974001205162649986e-01,5.932546543518349980e-01,5.198042860583429459e-01,5.419630295878318238e-01,4.572601545173656801e-01,2.857775066020734611e-01
4.990902781116888787e-01,2.909603987499799760e-01,4.308806551867200851e-01,3.145496625474627495e-01,4.781999223534575405e-01,5.647050153928527827e-01,3.349365863878041027e-01,5.898467871335028034e-01,3.404576854410710229e-01,3.775160373224498711e-01,5.994239240404068969e-01,4.761021296434057581e-01,5.591488729099944877e-01,4.868286269085049800e-01,2.669193290628037452e-01
5.324133389405238947e-01,3.188076195475040842e-01,4.851888987071659720e-01,4.512443313069283146e-01,4.565575224266704146e-01,5.416767241733601024e-01,4.112854459759244241e-01,5.679152541957557254e-01,3.345925547309193671e-01,4.892953870796997728e-01,5.666484590429246015e-01,5.907219290997952621e-01,4.600901488184771515e-01,3.877534374757977131e-01,2.268253919244001826e-01
4.908981422082012158e-01,3.371395572892261217e-01,4.230958730115301769e-01,3.077618800871377291e-01,4.990827067285052987e-01,5.831520031387330549e-01,3.649537568650003672e-01,5.927892688383130659e-01,3.974159443721334006e-01,3.699038187406250011e-01,5.916461039636019548e-01,4.379754690470814560e-01,6.127289936468436338e-01,5.414394326278236802e-01,3.501005435370029284e-01
4.674429953027554596e-01,4.650047830772272572e-01,4.489313201316917912e-01,5.328110982517941796e-01,5.055492762329931722e-01,4.426480298331472163e-01,5.279840744645801776e-01,4.626765712848725509e-01,4.422628159971432327e-01,4.914472897443301069e-01,4.516823127566801932e-01,4.787965924704427612e-01,3.849905732104516032e-01,4.360620343227937235e-01,4.697324315144258411e-01
4.909888413301554122e-01,4.497722618630838887e-01,4.485232216179614873e-01,5.515599498112744303e-01,4.663783031996621697e-01,4.564658138389256492e-01,5.013224467958889985e-01,4.291553228048964885e-01,4.077663469857664702e-01,5.267851850005595971e-01,4.251334246250492166e-01,5.435304363818348472e-01,3.797830070188799589e-01,3.869808002279286896e-01,4.166295316903244617e-01
5.234377584059164423e-01,2.677531832717342519e-01,4.733621280583509838e-01,3.620005881389810054e-01,4.798333105349312233e-01,5.556355838618067811e-01,3.162917142552334471e-01,6.115066122832416573e-01,2.974859778975335600e-01,3.991434648294240328e-01,6.250235864568657318e-01,5.673915584417634772e-01,5.190802989799828682e-01,4.564594035664526483e-01,2.312040373136030613e-01
4.294676140058870661e-01,5.248850823968573831e-01,4.415904898317437044e-01,5.679518872791529116e-01,4.842611429810936841e-01,4.227409992934964555e-01,5.398663391345283058e-01,4.216103764733849513e-01,4.739128921618812607e-01,5.250775539977968753e-01,4.489444289120103626e-01,4.811992148836313210e-01,3.812654331166470678e-01,3.604779300471259718e-01,4.836269116918951450e-01
5.178770925899582878e-01,2.688809768528070965e-01,4.647846264783906389e-01,3.772059909702963343e-01,4.473842412489162923e-01,5.660017866333012515e-01,3.658798742523909908e-01,5.724069697815341584e-01,3.004463947108171884e-01,4.514863366450247439e-01,5.924004903388667698e-01,5.795472847809886030e-01,5.321926688811887685e-01,4.573789894197157757e-01,2.514707177429391649e-01
4.749673106899430230e-01,3.592147460476010634e-01,4.779364468256459553e-01,4.708608250190230993e-01,4.395357007693138085e-01,4.445414679159703786e-01,4.117645114942921625e-01,4.897444703865506677e-01,3.660018499829323368e-01,4.796760711320828818e-01,4.854450788929158267e-01,5.201223540583812532e-01,3.871468278916422312e-01,3.835639952664816055e-01,3.234659969100195376e-01
5.236640377261149171e-01,2.686323494458356387e-01,4.924488830956131324e-01,3.906732897866437293e-01,4.574636723002509231e-01,5.452836605695712269e-01,3.584493155340955917e-01,6.021839562239367227e-01,2.777223614326141399e-01,4.559278006383628568e-01,6.004878442003603878e-01,5.878115664460795697e-01,4.849026928656740010e-01,4.343129679173521884e-01,2.333582213966653163e-01
5.108411932697902724e-01,2.793940098759362667e-01,4.864445440458242675e-01,4.054017351325867602e-01,4.622332256110063819e-01,5.228365437372713975e-01,3.496109708630156798e-01,5.728619777162710092e-01,2.911885154936448283e-01,4.490985719328132730e-01,5.755611789502549369e-01,5.778279906280736622e-01,4.702564122901499721e-01,4.181924038185650394e-01,2.478331024361414003e-01
4.843448674405304577e-01,2.397848454893543035e-01,4.476624487382669382e-01,3.581860419858112210e-01,4.086080272043218775e-01,4.508794754480827671e-01,3.527950393269907448e-01,5.263015932264211161e-01,2.678612103294881752e-01,4.135410119602303536e-01,4.988678123278557641e-01,5.216110167068688241e-01,4.229609654723639478e-01,3.921694553075336098e-01,2.154142696013982838e-01
4.740416219150396793e-01,3.744260117519968567e-01,5.051494532852737196e-01,4.892794968416570578e-01,4.376149580366945346e-01,4.303964107700890551e-01,4.288735817003124784e-01,4.496711739527892715e-01,3.548783144519147559e-01,5.013190422122275614e-01,4.044765003605406695e-01,5.654451374667437413e-01,3.904559284403532060e-01,3.792014648833426094e-01,3.745601199742620291e-01
4.905123838356222343e-01,2.724792667875953200e-01,4.645881946624846881e-01,3.679396092536340035e-01,4.529213594824552103e-01,5.276024069660010252e-01,3.653954087837588127e-01,5.647102854555208218e-01,3.004708563655849041e-01,4.293315623800986192e-01,5.683212754965842883e-01,5.437269124862562641e-01,4.903240655767631684e-01,4.274806125694362025e-01,2.690043397386119306e-01
5.035450375743164564e-01,2.449041739547669627e-01,4.515466946873221699e-01,3.726015646895367572e-01,4.370054926149452013e-01,5.012739514641173511e-01,3.703694038064380689e-01,5.937912119019835844e-01,2.604144148816495141e-01,4.534266312081082773e-01,5.793924997769436258e-01,5.868348643728681369e-01,4.204716837194782952e-01,3.919389628669198156e-01,1.772433583583875316e-01
5.258462797921452658e-01,2.937361913718303241e-01,4.634273951096744004e-01,3.541086239705361627e-01,4.681802963415641616e-01,5.484569831263361728e-01,3.599769777299798856e-01,5.863454701684622794e-01,3.240921360177920763e-01,4.294525690698239861e-01,5.929350141263474150e-01,5.245984053168565309e-01,5.492547255447619570e-01,4.782054363820799070e-01,2.700967471576597445e-01
5.606915953385083196e-01,2.403756196536827594e-01,4.778887105628171206e-01,3.796525805770783468e-01,4.834040897570854312e-01,5.612913017604077570e-01,3.560923428752587605e-01,6.555339035822308480e-01,2.870400746497538402e-01,4.516288194941794343e-01,6.466571279337088862e-01,5.945270590010696132e-01,5.137258302771786633e-01,4.256794615743796362e-01,1.877658863005203238e-01
5.689483558790319195e-01,2.226002445491088444e-01,4.852907852934041921e-01,3.895962089174495602e-01,4.826903499427722677e-01,5.570828569771439920e-01,3.373913077380881198e-01,6.269007177356703542e-01,2.631365961020906141e-01,4.848273374588421558e-01,6.216859810397713515e-01,6.418056680701315075e-01,5.056860673671816908e-01,4.093000802698892882e-01,1.851696754683718193e-01
5.024706380557042440e-01,2.994448002253469743e-01,4.635551821771651815e-01,3.627351136648593322e-01,4.980505423642331286e-01,5.659561397480873390e-01,3.513946724474600325e-01,6.015691839527985696e-01,3.445816867541404704e-01,4.080674256600409500e-01,6.014870316789646676e-01,5.101942799709560106e-01,5.701661876307888566e-01,4.943410214743449438e-01,2.999628603455157250e-01
5.141091718466239691e-01,2.453543014855019688e-01,4.191305959751415733e-01,2.917199906487411010e-01,4.817570049775973806e-01,5.793587415247525296e-01,3.087718663550529374e-01,6.176634020785729540e-01,2.905159099441229631e-01,3.675700882883066178e-01,6.384574376022608133e-01,5.086797723535223525e-01,5.844358527308488593e-01,4.834040781055906622e-01,2.205847415998850869e-01
5.308259305198838041e-01,2.580251269744964215e-01,4.958652114209960438e-01,4.125314105827900812e-01,4.845760691512386309e-01,5.546809305526660960e-01,3.475505063634497516e-01,5.851053067537552721e-01,3.139746480727353406e-01,4.590566114164033595e-01,6.168506041588233124e-01,5.864916839631892920e-01,5.007010216841542016e-01,4.253653791195223244e-01,2.419605040585307565e-01
4.086529556836742683e-01,4.208624879811532216e-01,4.035259106175806409e-01,4.297867527205768701e-01,4.458701393563186399e-01,4.154750748561069074e-01,4.528029674419964956e-01,3.979086954372383356e-01,4.279477721089398612e-01,4.334951775597241097e-01,4.113850612357082825e-01,4.301250399104751265e-01,4.027482495938367602e-01,3.869570203138273379e-01,4.366894649257025973e-01
4.441802031178704868e-01,3.672142617324906655e-01,4.396594177085958455e-01,3.848556341852403806e-01,4.482813011851164986e-01,4.760972350109352047e-01,4.154039147040062829e-01,5.094506581172035808e-01,3.827184511761529406e-01,4.297195572998965263e-01,4.703663882880078639e-01,4.557621098525160841e-01,4.506647690441564214e-01,4.451428643162090304e-01,3.445487815913388374e-01
5.529589732250201894e-01,2.583516891491219880e-01,4.530141847236350827e-01,3.286819459999970050e-01,4.804831599188165714e-01,5.697921267682974911e-01,3.567140463727901945e-01,6.597991011456004751e-01,3.090439350582926958e-01,4.192910462886804690e-01,6.740741748070672168e-01,5.604916052425495954e-01,5.548706031555840079e-01,4.639914559880942146e-01,2.043988251349901641e-01
4.993350514044209709e-01,3.433008313805653855e-01,5.102844312941191562e-01,4.928892260284226112e-01,4.251472422351094682e-01,5.080992189913825507e-01,4.246626694797174251e-01,5.089884763786712840e-01,3.414653200669625632e-01,5.025433856639608399e-01,5.399126018805265881e-01,5.830369144489975231e-01,4.353163317742372307e-01,4.114668666687761323e-01,3.271130924905518156e-01
