8.552012868982692417e-01,8.692247173803135940e-01,8.741960675251702062e-01,8.364610682060623637e-01,8.693899369109414632e-01,8.290416402563592913e-01,8.798275138712957633e-01,8.544308317667692609e-01,8.461707274498762033e-01,8.866666666694983379e-01,7.706822089332837633e-01,8.734266051860996027e-01,8.722488564643733344e-01,8.455689866050271064e-01,8.731011119462432912e-01,8.595506130515095933e-01,8.840081413640659136e-01,8.440133898313891825e-01,8.359777091244307012e-01,8.740892320624308320e-01,8.239415035066975923e-01,8.427305927185301249e-01,8.696066508921042049e-01,8.354281042601569007e-01,8.280545959406985235e-01,8.840965377856784269e-01,8.670926038009307835e-01,8.789475946926312844e-01,8.834586134246754652e-01,8.683330663178524533e-01
8.632498051678525464e-01,8.717053639441798563e-01,8.822947351480950884e-01,8.626204648945735576e-01,8.797663415295023936e-01,8.292446797234063194e-01,8.786626374953570018e-01,8.745197301511724586e-01,8.632393670033723376e-01,8.886547942281554091e-01,7.633777366159216760e-01,8.754045726408321570e-01,8.758473839785579917e-01,8.481346976880366206e-01,8.802310350881007439e-01,8.611800226872573516e-01,8.871322218884245547e-01,8.406968970986552492e-01,8.368104722511719995e-01,8.780929902011774812e-01,8.235597191124850447e-01,8.468076829378323733e-01,8.823999877367764144e-01,8.501044349743891448e-01,8.382364397583595972e-01,8.896379568960049999e-01,8.691903883001858011e-01,8.826235430380976466e-01,8.923883408393828987e-01,8.783766996277667660e-01
8.587087278938870805e-01,8.719937132392245882e-01,8.728741613007312550e-01,8.317976509739091195e-01,8.650528463523239342e-01,8.280235030409641706e-01,8.817086400322402540e-01,8.463231946046296805e-01,8.442926774841020832e-01,8.856299197879884399e-01,7.769440052856856349e-01,8.756906380020386127e-01,8.679471871164340380e-01,8.424756574130467524e-01,8.710900543109242333e-01,8.601386712739689244e-01,8.806273661665776631e-01,8.402413924730960382e-01,8.410230469225614680e-01,8.698050497375705570e-01,8.263351231904607630e-01,8.453868796471032399e-01,8.651254151074275756e-01,8.304510307898750332e-01,8.263932436392127379e-01,8.824625457975456833e-01,8.662666674640795428e-01,8.765685333856240158e-01,8.801770939704465224e-01,8.648318383575446244e-01
8.611015074035311967e-01,8.726393814316930619e-01,8.757527615113017694e-01,8.405424361354816298e-01,8.712182867563832422e-01,8.318093880929754436e-01,8.824531134370814378e-01,8.563624003477566804e-01,8.471160959620476216e-01,8.883559027747247594e-01,7.726656891046344011e-01,8.755856499131224879e-01,8.761865898811858067e-01,8.462881556092631818e-01,8.784662753972107829e-01,8.655394191776443202e-01,8.903567566156281865e-01,8.469461487865409532e-01,8.423455057129709544e-01,8.786360039109266662e-01,8.282081256038489325e-01,8.458236546630797381e-01,8.695079499075202278e-01,8.375138512785490486e-01,8.301594790755031372e-01,8.891127516152603771e-01,8.725165346213601403e-01,8.794180506151099141e-01,8.898287158177219380e-01,8.710749671440657371e-01
8.544147133022019780e-01,8.655209639146844713e-01,8.663986868366098104e-01,8.368286615234734604e-01,8.666666610486544187e-01,8.244697220416226102e-01,8.745281464597455257e-01,8.504469488693258139e-01,8.446989203282515568e-01,8.806478680045118912e-01,7.681534528451271493e-01,8.693719557619177252e-01,8.738006503772511868e-01,8.407145950631554898e-01,8.695601149821690079e-01,8.547460596582002745e-01,8.786021412804380093e-01,8.362144599692471481e-01,8.346318640849493820e-01,8.691166877500409171e-01,8.207552949290343181e-01,8.412147711589357257e-01,8.642553228894651607e-01,8.331590917068361080e-01,8.262865904209957257e-01,8.813197265971554062e-01,8.660539471019469415e-01,8.719080008074409083e-01,8.781061109816531429e-01,8.613565531518567742e-01
8.547530266749623351e-01,8.695005218541504988e-01,8.738671435686267142e-01,8.409934020534886034e-01,8.714452413856053070e-01,8.283332463711101656e-01,8.797626353992487047e-01,8.546599228677190796e-01,8.467033999984178161e-01,8.836653129395466433e-01,7.716914151255092058e-01,8.718469194562306068e-01,8.708964429159495868e-01,8.427334562860375744e-01,8.744982284875036926e-01,8.602779876771052825e-01,8.846273817874565903e-01,8.442282108403896812e-01,8.400966631133003348e-01,8.705117803676433175e-01,8.234452608703630716e-01,8.448035269892325561e-01,8.686246740585703563e-01,8.332226628866772344e-01,8.311986670999195193e-01,8.857322489085208694e-01,8.671662811905674895e-01,8.759004496217912550e-01,8.832399935363520749e-01,8.662632982221251110e-01
8.623732937503767459e-01,8.687172922375593354e-01,8.810242874212754760e-01,8.531913436361555636e-01,8.765137594319895031e-01,8.312974529041152749e-01,8.819434495646247818e-01,8.641748636464928746e-01,8.538597842304403995e-01,8.917341083400153190e-01,7.716316328262794455e-01,8.759385472512024595e-01,8.752754148420031077e-01,8.504408259267296488e-01,8.769675319494085741e-01,8.638001153293445311e-01,8.885815026507547509e-01,8.432531490632538818e-01,8.417281039942896559e-01,8.758507655918493784e-01,8.267167706645225378e-01,8.478291616876595382e-01,8.765109063389476818e-01,8.422107130221567761e-01,8.353831856611479978e-01,8.898801024207438903e-01,8.694634893481574256e-01,8.799708439017449590e-01,8.904233975447437555e-01,8.744862062855522922e-01
8.584057683172982012e-01,8.706508321846334608e-01,8.721858544995281237e-01,8.420482327506345621e-01,8.723712336902337272e-01,8.291141129856007819e-01,8.779615890790837263e-01,8.574783538741210798e-01,8.493578606529302855e-01,8.856238815198593795e-01,7.677211559363934512e-01,8.741309727576302979e-01,8.723630727993672007e-01,8.460632265213494652e-01,8.759579646719108936e-01,8.607777892874423076e-01,8.862786180617197029e-01,8.411096722451160135e-01,8.400296153716881875e-01,8.740231866081077383e-01,8.267076652742870735e-01,8.424079319632966634e-01,8.746979215277984610e-01,8.401798322073085190e-01,8.316222447023710052e-01,8.875423566291815725e-01,8.686108679647389641e-01,8.772357380689599360e-01,8.881189096763602020e-01,8.695003146502791047e-01
8.456356758948617713e-01,8.632706304184910584e-01,8.651514361872338910e-01,8.229719509072781491e-01,8.556667398017192561e-01,8.248560120767411963e-01,8.705147212343395946e-01,8.396160539958372748e-01,8.327248966601488167e-01,8.737116986343005376e-01,7.722670293622780902e-01,8.687118135847815559e-01,8.633627662437594052e-01,8.380930103882429094e-01,8.696719248611847197e-01,8.520529634441172950e-01,8.749919991888586157e-01,8.352973718659351121e-01,8.360484465031889911e-01,8.602556730584468569e-01,8.184093875386839745e-01,8.381733677230648327e-01,8.582695031181439838e-01,8.216830568160823356e-01,8.180161812568447210e-01,8.766883080748172352e-01,8.605450917389120269e-01,8.640692385836403755e-01,8.733964967573941696e-01,8.550880164771323955e-01
8.484269362750037624e-01,8.748454933740540396e-01,8.647361255277392633e-01,8.148556635077885968e-01,8.600508444499046501e-01,8.276702389227946766e-01,8.821339633550143722e-01,8.329803753035782687e-01,8.346504190832803038e-01,8.864993700133754206e-01,7.835047625383576575e-01,8.789958749753155054e-01,8.719193713352925146e-01,8.425367745340262005e-01,8.736993626486173614e-01,8.629625322776198759e-01,8.836903708766685739e-01,8.454458304632739285e-01,8.462428232933167926e-01,8.717452528943386847e-01,8.277458907266853627e-01,8.428836508910008130e-01,8.612332019697588326e-01,8.197034088813286434e-01,8.216448657193882177e-01,8.887871184402723612e-01,8.731501362489982876e-01,8.756406486826808777e-01,8.793764983009964009e-01,8.557468557887187854e-01
